Time [mS], AccX [mg], AccY [mg], AccZ [mg], GyroX [mdps], GyroY [mdps], GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss],P [mB],T ['C]
2185, 11, -2, 1007, -70, 0, -350, -202, -96, -873, 964.19, 28.12
2186, 11, -2, 1006, -140, 0, -350, -213, -90, -873, 964.19, 28.12
2187, 11, -2, 1006, -140, 0, -420, -210, -87, -867, 964.19, 28.12
2188, 10, -3, 1005, -140, 0, -350, -202, -85, -876, 964.18, 28.12
2189, 10, -3, 1006, -70, 0, -350, -205, -87, -874, 964.18, 28.12
2190, 10, -2, 1007, -70, -70, -350, -210, -88, -867, 964.18, 28.12
2191, 11, -2, 1006, -70, -140, -350, -210, -85, -870, 964.18, 28.12
2192, 10, -3, 1006, -140, -70, -350, -205, -82, -873, 964.19, 28.12
2193, 11, -2, 1006, -70, -70, -350, -210, -88, -873, 964.19, 28.12
2194, 11, -2, 1007, -140, -70, -350, -214, -87, -874, 964.19, 28.12
2195, 10, -2, 1006, -140, -70, -420, -211, -88, -877, 964.19, 28.12
2196, 11, -2, 1006, -140, 0, -350, -208, -90, -874, 964.22, 28.12
2197, 12, -2, 1007, -140, 0, -350, -207, -87, -870, 964.22, 28.12
2198, 11, -3, 1006, 0, -70, -350, -208, -90, -870, 964.22, 28.12
2199, 11, -3, 1006, 0, -140, -350, -210, -96, -868, 964.22, 28.12
2200, 11, -2, 1007, 0, -140, -350, -211, -90, -873, 964.20, 28.12
2201, 10, -2, 1007, -140, -70, -350, -211, -82, -873, 964.20, 28.12
2202, 10, -2, 1006, -140, 0, -420, -205, -84, -870, 964.20, 28.12
2203, 11, -2, 1006, -70, -70, -420, -210, -85, -873, 964.20, 28.12
2204, 11, -3, 1006, -70, -140, -350, -213, -88, -874, 964.17, 28.12
2205, 11, -2, 1006, -140, -70, -350, -208, -88, -865, 964.17, 28.12
2206, 11, -2, 1007, -70, -70, -420, -208, -90, -867, 964.17, 28.12
2207, 10, -3, 1005, -70, -140, -420, -208, -93, -871, 964.17, 28.12
2208, 10, -3, 1006, -70, -70, -350, -211, -90, -865, 964.18, 28.12
2209, 11, -2, 1008, -70, -70, -350, -208, -85, -867, 964.18, 28.12
2210, 11, -3, 1007, -70, -70, -350, -208, -88, -871, 964.18, 28.12
2211, 11, -2, 1007, -140, 0, -350, -210, -85, -868, 964.18, 28.12
2212, 10, -3, 1007, -140, -70, -350, -208, -82, -870, 964.18, 28.12
2213, 11, -2, 1007, -140, 0, -350, -204, -88, -868, 964.18, 28.12
2214, 10, -2, 1006, -140, 0, -350, -205, -90, -870, 964.18, 28.12
2215, 10, -3, 1006, -210, 0, -420, -208, -90, -871, 964.18, 28.12
2216, 10, -2, 1006, -140, 0, -420, -208, -91, -882, 964.16, 28.12
2217, 10, -3, 1007, -140, 0, -350, -210, -87, -882, 964.16, 28.12
2218, 11, -3, 1006, -140, -70, -350, -210, -88, -870, 964.16, 28.12
2219, 11, -2, 1007, -140, 0, -420, -213, -91, -867, 964.16, 28.12
2220, 11, -2, 1006, -140, -70, -350, -211, -88, -868, 964.17, 28.12
2221, 11, -3, 1007, -210, 0, -350, -205, -88, -868, 964.17, 28.12
2222, 10, -2, 1006, -140, 0, -350, -204, -84, -870, 964.17, 28.12
2223, 10, -2, 1007, -140, 0, -280, -205, -82, -868, 964.17, 28.12
2224, 49, -71, 1007, -210, 140, 9310, -205, -85, -864, 964.15, 28.12
2225, -12, 39, 1005, -210, -70, 14420, -205, -84, -867, 964.15, 28.12
2226, -9, 35, 1008, -70, 0, 2310, -205, -88, -865, 964.15, 28.12
2227, 13, -6, 1008, -210, 70, -140, -205, -93, -864, 964.15, 28.12
2228, 26, -23, 1007, -280, 210, 2170, -208, -93, -864, 964.14, 28.12
2229, 24, -3, 1010, -420, 420, 5460, -213, -91, -874, 964.14, 28.12
2230, 10, 4, 1026, -280, 5950, 1680, -211, -85, -877, 964.14, 28.12
2231, 20, -14, 1006, -210, 8120, 1610, -204, -84, -873, 964.14, 28.12
2232, 6, -5, 995, -210, 6580, 4410, -204, -82, -871, 964.19, 28.12
2233, -14, 12, 1003, -70, 4970, 2380, -208, -85, -871, 964.19, 28.12
2234, 7, 0, 1018, -140, 5320, -70, -204, -87, -868, 964.19, 28.12
2235, 21, -2, 1038, -140, 15750, -560, -204, -84, -868, 964.19, 28.12
2236, 8, 5, 1028, -70, 21630, -1050, -205, -87, -870, 964.17, 28.12
2237, -10, 22, 1006, 70, 23800, -4410, -205, -85, -871, 964.17, 28.12
2238, -4, -24, 998, 140, 23450, -5390, -201, -82, -874, 964.17, 28.12
2239, -22, -18, 970, 0, 19390, -1680, -195, -85, -874, 964.17, 28.12
2240, -30, -3, 971, -140, 11550, -420, -199, -82, -873, 964.16, 28.12
2241, -15, 1, 1009, 0, 8260, -770, -204, -85, -871, 964.16, 28.12
2242, -6, 10, 1034, 70, 10290, -2450, -205, -87, -868, 964.16, 28.12
2243, 5, 15, 1067, 70, 19180, -5460, -199, -84, -867, 964.16, 28.12
2244, -14, 17, 1040, 140, 29050, -9310, -198, -84, -871, 964.16, 28.12
2245, -19, -1, 1019, 420, 33460, -11900, -193, -88, -874, 964.15, 28.12
2246, -22, -15, 1009, 490, 34860, -10360, -193, -94, -871, 964.15, 28.12
2247, -22, -7, 1032, 560, 41790, -7350, -198, -91, -865, 964.15, 28.12
2248, -37, -6, 1016, 770, 46060, -6930, -199, -88, -867, 964.15, 28.12
2249, -62, -3, 988, 770, 45640, -6650, -198, -87, -864, 964.11, 28.12
2250, -70, -8, 981, 700, 41510, -6860, -190, -85, -864, 964.11, 28.12
2251, -64, -19, 1000, 280, 38920, -3990, -192, -87, -870, 964.11, 28.12
2252, -78, 16, 1006, 280, 38640, -3990, -190, -87, -868, 964.11, 28.12
2253, -65, -8, 1036, 910, 51590, -6370, -181, -87, -868, 964.15, 28.12
2254, -103, 5, 991, 1190, 54810, -7140, -183, -91, -873, 964.15, 28.12
2255, -121, 2, 972, 1540, 51100, -9240, -184, -88, -870, 964.15, 28.12
2256, -111, -17, 982, 1540, 46480, -9310, -177, -90, -864, 964.15, 28.12
2257, -117, -1, 992, 1470, 43890, -7420, -174, -91, -867, 964.19, 28.12
2258, -123, 14, 1002, 1750, 43890, -8890, -172, -93, -867, 964.19, 28.12
2259, -137, 7, 1004, 2100, 48860, -16870, -172, -93, -865, 964.19, 28.12
2260, -135, -22, 990, 2170, 49000, -15820, -174, -93, -865, 964.19, 28.14
2261, -147, -12, 986, 2310, 48300, -12950, -174, -96, -871, 964.18, 28.14
2262, -155, -12, 983, 2310, 46340, -11550, -169, -94, -873, 964.18, 28.14
2263, -147, -23, 1001, 1750, 45990, -8750, -163, -90, -870, 964.18, 28.14
2264, -149, -17, 1014, 1050, 52080, -3570, -162, -88, -871, 964.18, 28.14
2265, -198, 15, 980, 1540, 51450, -5810, -162, -88, -870, 964.17, 28.14
2266, -200, 19, 997, 2660, 52150, -10150, -168, -88, -870, 964.17, 28.14
2267, -201, 23, 1018, 3850, 57750, -15260, -168, -90, -870, 964.17, 28.14
2268, -194, 8, 1017, 4970, 64610, -19810, -160, -93, -874, 964.17, 28.14
2269, -206, 2, 999, 5740, 70770, -21840, -159, -94, -874, 964.17, 28.14
2270, -208, -21, 1001, 5390, 82250, -18270, -159, -93, -870, 964.17, 28.14
2271, -253, 3, 965, 5110, 84000, -16870, -156, -91, -867, 964.17, 28.14
2272, -262, 1, 968, 5530, 83580, -18270, -150, -91, -864, 964.17, 28.14
2273, -259, -18, 977, 5320, 84840, -17360, -142, -91, -867, 964.17, 28.14
2274, -272, -24, 966, 4340, 86730, -13160, -138, -93, -861, 964.17, 28.14
2275, -273, -24, 976, 3010, 87570, -8400, -133, -93, -861, 964.17, 28.14
2276, -293, 6, 1004, 630, 106750, -1190, -132, -93, -861, 964.17, 28.14
2277, -328, 7, 962, 1890, 115850, -3710, -129, -94, -855, 964.19, 28.14
2278, -365, 2, 910, 3710, 117250, -6230, -123, -94, -852, 964.19, 28.14
2279, -383, -12, 887, 3290, 110460, -5880, -124, -93, -850, 964.19, 28.14
2280, -328, -23, 1000, 980, 109690, -910, -121, -96, -849, 964.19, 28.14
2281, -288, -2, 1110, -70, 136570, 1190, -115, -103, -846, 964.21, 28.14
2282, -427, 6, 894, 1190, 185150, -770, -111, -100, -843, 964.21, 28.14
2283, -531, 46, 786, 5110, 181020, -7070, -106, -97, -838, 964.21, 28.14
2284, -460, -13, 872, 10920, 173530, -16940, -93, -99, -837, 964.21, 28.14
2285, -362, -79, 1029, 2310, 189140, -1890, -84, -97, -831, 964.19, 28.14
2286, -498, -6, 855, -2660, 210490, 8120, -79, -99, -819, 964.19, 28.14
2287, -625, 10, 711, -770, 205100, 3150, -70, -99, -816, 964.19, 28.14
2288, -637, 20, 788, -4060, 225400, 3430, -63, -96, -810, 964.19, 28.14
2289, -626, 18, 752, -2240, 235060, 4130, -52, -97, -796, 964.17, 28.14
2290, -675, 52, 699, 3710, 240380, -1960, -43, -99, -789, 964.17, 28.14
2291, -691, 34, 678, 14770, 243250, -13580, -33, -97, -784, 964.17, 28.14
2292, -595, -64, 766, 14770, 244650, -14840, -27, -99, -772, 964.17, 28.14
2293, -686, -21, 525, 4620, 239470, -3080, -19, -97, -763, 964.11, 28.14
2294, -816, 39, 517, 18060, 225960, -14770, -10, -100, -754, 964.11, 28.14
2295, -779, -30, 635, 23240, 232330, -17430, -4, -105, -741, 964.11, 28.14
2296, -805, -59, 604, 28350, 281890, -18130, 6, -106, -733, 964.11, 28.14
2297, -834, -58, 473, 51030, 353570, -28210, 9, -106, -712, 964.13, 28.14
2298, -892, -16, 194, 85120, 382200, -42280, 15, -103, -691, 964.13, 28.14
2299, -882, 27, 324, 102620, 244230, -39410, 27, -97, -679, 964.13, 28.14
2300, -918, 76, 329, 66430, 181650, -23240, 30, -99, -669, 964.13, 28.14
2301, -940, 35, 298, 49770, 152040, -16100, 28, -99, -661, 964.14, 28.14
2302, -939, 10, 289, 48790, 144760, -14350, 31, -105, -651, 964.14, 28.14
2303, -927, -45, 326, 47180, 142660, -12740, 39, -109, -651, 964.14, 28.14
2304, -961, -42, 257, 39620, 133210, -9870, 43, -106, -643, 964.14, 28.14
2305, -1000, 85, 149, 39620, 91280, -8820, 43, -109, -628, 964.09, 28.14
2306, -993, -9, 176, 19810, 66990, -4340, 40, -106, -622, 964.09, 28.14
2307, -1017, 39, 163, 420, 35350, -770, 39, -102, -618, 964.09, 28.14
2308, -980, 34, 235, -27090, 280, 4620, 39, -102, -618, 964.09, 28.14
2309, -970, -37, 194, -47670, 700, 9310, 43, -105, -613, 964.12, 28.14
2310, -979, -105, 174, -45150, 8260, 8610, 45, -106, -619, 964.12, 28.14
2311, -986, -8, 180, -22400, 9940, 4060, 42, -105, -621, 964.12, 28.14
2312, -963, -20, 237, -20580, 7630, 8820, 42, -103, -612, 964.12, 28.14
2313, -969, -19, 236, -19810, 8750, 11620, 42, -99, -613, 964.18, 28.14
2314, -983, -42, 146, -15120, 15470, 13510, 40, -100, -613, 964.18, 28.14
2315, -988, 122, 244, -17570, 6790, 10850, 39, -102, -610, 964.18, 28.14
2316, -966, 68, 303, -71890, -22400, 2870, 39, -102, -609, 964.18, 28.14
2317, -977, -50, 164, -69230, -15050, 0, 42, -100, -612, 964.13, 28.14
2318, -979, -14, 129, -43400, -3850, 3220, 46, -100, -618, 964.13, 28.14
2319, -976, -9, 174, -18340, 6090, 4060, 46, -100, -621, 964.13, 28.14
2320, -982, -7, 186, -10920, 4690, 4270, 40, -100, -613, 964.13, 28.14
2321, -961, -59, 193, -5530, 16450, 9520, 43, -100, -607, 964.08, 28.14
2322, -997, -21, 153, -1960, 24360, 15400, 48, -99, -603, 964.08, 28.14
2323, -985, 8, 181, 1330, 29610, 12110, 48, -96, -601, 964.08, 28.14
2324, -972, 46, 253, -8330, 16520, 11270, 46, -97, -607, 964.08, 28.14
2325, -974, -27, 201, -18900, 7700, 8400, 46, -102, -609, 964.18, 28.14
2326, -982, 21, 186, -16660, 4690, 3640, 45, -102, -601, 964.18, 28.14
2327, -986, -67, 101, -1820, 18130, 4340, 46, -99, -600, 964.18, 28.14
2328, -976, -5, 181, 29120, 58940, 12180, 48, -99, -597, 964.18, 28.14
2329, -974, -14, 99, 21980, 54460, 18060, 49, -99, -594, 964.20, 28.14
2330, -997, 64, 93, 15960, 42280, 17850, 51, -96, -594, 964.20, 28.14
2331, -999, 68, 114, 4900, 32130, 10990, 54, -93, -589, 964.20, 28.14
2332, -994, 49, 110, -4620, 24360, 4900, 52, -91, -588, 964.20, 28.14
2333, -989, 29, 110, -4620, 19320, 3010, 51, -91, -583, 964.13, 28.14
2334, -991, 47, 109, -1540, 10990, -3990, 52, -90, -576, 964.13, 28.14
2335, -982, 4, 153, -6020, 9030, -4130, 54, -93, -574, 964.13, 28.14
2336, -982, 7, 152, -4760, 11550, -980, 58, -96, -574, 964.13, 28.14
2337, -975, -21, 156, -2310, 16590, 2800, 57, -94, -571, 964.11, 28.14
2338, -980, 11, 92, 2590, 17780, 9940, 57, -96, -585, 964.11, 28.14
2339, -1009, 104, 84, 1540, 10010, 4340, 58, -97, -588, 964.11, 28.14
2340, -990, 20, 112, -24010, -3850, -2100, 52, -97, -573, 964.11, 28.14
2341, -986, 11, 123, -15190, -3010, -490, 52, -94, -574, 964.14, 28.14
2342, -989, 25, 131, -10010, -1260, 770, 57, -97, -576, 964.14, 28.14
2343, -983, 11, 141, -12110, -490, 1400, 57, -99, -573, 964.14, 28.14
2344, -984, 16, 136, -18060, -140, 3780, 55, -91, -574, 964.14, 28.14
2345, -986, 16, 130, -19810, 1260, 7630, 57, -91, -577, 964.17, 28.14
2346, -983, 15, 103, -15330, 1960, 11200, 55, -96, -574, 964.17, 28.14
2347, -1005, 88, 94, -8190, -1540, 9170, 51, -93, -571, 964.17, 28.15
2348, -1002, 82, 127, -14280, -6300, -1400, 52, -91, -571, 964.17, 28.15
2349, -995, 39, 148, -23520, -7140, -6160, 55, -90, -567, 964.17, 28.15
2350, -985, 15, 173, -16240, -1540, -6510, 57, -88, -565, 964.17, 28.15
2351, -990, 30, 154, 2450, 18130, -1050, 57, -94, -567, 964.17, 28.15
2352, -996, 53, 119, 2520, 20020, -3500, 51, -96, -570, 964.17, 28.15
2353, -994, 46, 95, 3150, 17640, -7350, 52, -93, -570, 964.19, 28.15
2354, -995, 46, 96, 2240, 12950, -11340, 57, -94, -565, 964.19, 28.15
2355, -986, 5, 119, -1680, 10150, -11690, 57, -97, -565, 964.19, 28.15
2356, -981, -6, 118, -420, 10780, -8120, 55, -96, -570, 964.19, 28.15
2357, -983, 0, 94, -560, 8820, -1680, 54, -93, -568, 964.21, 28.15
2358, -986, 5, 92, -280, 5600, 770, 55, -93, -567, 964.21, 28.15
2359, -996, 35, 106, -1960, 3150, 1400, 48, -99, -565, 964.21, 28.15
2360, -997, 40, 84, -3710, 70, -1540, 45, -106, -562, 964.21, 28.15
2361, -995, 34, 90, -4620, -4480, -4480, 54, -103, -564, 964.20, 28.15
2362, -991, 21, 120, -4340, -6370, -6230, 58, -97, -564, 964.20, 28.15
2363, -985, 4, 145, -1400, 2940, -1820, 58, -97, -562, 964.20, 28.15
2364, -991, 21, 118, 210, 6090, -1470, 58, -96, -564, 964.20, 28.15
2365, -991, 20, 114, -770, 6510, -2170, 55, -96, -568, 964.15, 28.15
2366, -992, 20, 109, -350, 6370, -2660, 55, -94, -567, 964.15, 28.15
2367, -991, 18, 110, 1470, 7280, -3010, 58, -93, -567, 964.15, 28.15
2368, -995, 30, 91, 3290, 7000, -4340, 58, -93, -564, 964.15, 28.15
2369, -991, 13, 69, 560, -3220, -5110, 55, -93, -562, 964.16, 28.15
2370, -987, 5, 83, -1820, -9310, -4270, 54, -94, -573, 964.16, 28.15
2371, -986, -1, 102, -2590, -12600, -2730, 55, -97, -571, 964.16, 28.15
2372, -985, -3, 117, -2870, -13020, -280, 54, -96, -567, 964.16, 28.15
2373, -985, -5, 129, -2730, -10850, 2450, 54, -97, -567, 964.20, 28.15
2374, -990, 18, 120, -420, -6300, 2380, 58, -102, -565, 964.20, 28.15
2375, -991, 18, 135, 1050, -2170, 1820, 60, -100, -570, 964.20, 28.15
2376, -991, 21, 121, 1330, 210, 770, 57, -94, -571, 964.20, 28.15
2377, -991, 20, 105, -420, -1190, -140, 57, -97, -565, 964.19, 28.15
2378, -989, 10, 113, -1610, -3220, -280, 58, -96, -568, 964.19, 28.15
2379, -987, 5, 129, -1260, -2870, 560, 55, -94, -570, 964.19, 28.15
2380, -990, 18, 126, 980, 2870, 2730, 54, -97, -565, 964.19, 28.15
2381, -996, 33, 115, 1470, 3430, 1470, 51, -97, -570, 964.19, 28.15
2382, -993, 27, 109, 1680, 2660, -980, 51, -99, -571, 964.19, 28.15
2383, -994, 28, 102, 1330, 490, -2310, 54, -100, -571, 964.19, 28.15
2384, -992, 20, 118, 350, -1120, -4060, 54, -102, -573, 964.19, 28.15
2385, -986, 5, 130, 980, 210, -3710, 55, -100, -573, 964.17, 28.15
2386, -989, 11, 123, 630, 6230, 420, 55, -96, -573, 964.17, 28.15
2387, -988, 8, 125, -490, 7280, 1190, 57, -97, -565, 964.17, 28.15
2388, -991, 19, 114, 1470, 9170, 1680, 52, -105, -564, 964.17, 28.15
2389, -997, 33, 99, 1890, 8400, -70, 52, -100, -574, 964.10, 28.15
2390, -994, 25, 100, 700, 5740, -2030, 57, -93, -573, 964.10, 28.15
2391, -993, 21, 103, 1120, 4620, -3290, 54, -94, -568, 964.10, 28.15
2392, -994, 23, 110, -490, 1470, -5250, 57, -91, -568, 964.10, 28.15
2393, -983, -6, 133, 210, 3430, -4480, 57, -93, -567, 964.12, 28.15
2394, -987, 7, 123, 140, 6860, -2100, 52, -96, -565, 964.12, 28.15
2395, -991, 12, 122, 350, 9240, -1750, 49, -94, -559, 964.12, 28.15
2396, -990, 10, 118, 1190, 11410, -1680, 52, -96, -558, 964.12, 28.15
2397, -995, 24, 104, 2870, 13650, -4130, 60, -99, -561, 964.18, 28.15
2398, -993, 14, 108, 3010, 14770, -4130, 58, -96, -559, 964.18, 28.15
2399, -990, 9, 111, 3990, 16240, -4620, 54, -93, -562, 964.18, 28.15
2400, -993, 14, 121, 3150, 19320, -4550, 54, -93, -558, 964.18, 28.15
2401, -989, 0, 124, 3920, 23730, -4200, 54, -96, -555, 964.14, 28.15
2402, -989, 5, 106, 4200, 28350, -3220, 52, -97, -556, 964.14, 28.15
2403, -997, 17, 53, 13370, 30800, -4830, 51, -96, -555, 964.14, 28.15
2404, -998, 19, 100, 9940, 30310, -5530, 51, -96, -552, 964.14, 28.15
2405, -992, 5, 79, 3010, 30940, -6860, 49, -94, -547, 964.10, 28.15
2406, -986, -19, 128, -280, 35070, -4900, 49, -99, -547, 964.10, 28.15
2407, -990, -2, 75, 3430, 43120, -2100, 52, -103, -547, 964.10, 28.15
2408, -994, 6, 13, 8120, 42630, -630, 51, -105, -541, 964.10, 28.15
2409, -1001, 19, 39, 5390, 35700, -3710, 55, -100, -540, 964.14, 28.15
2410, -993, 1, 29, -1960, 32200, -5320, 52, -96, -543, 964.14, 28.15
2411, -986, -14, 48, -560, 32900, -3010, 52, -96, -538, 964.14, 28.15
2412, -996, 0, 55, -3710, 36960, -1540, 52, -102, -538, 964.14, 28.15
2413, -991, -4, 22, -1540, 38920, -630, 57, -102, -534, 964.19, 28.15
2414, -995, 5, 27, -2450, 40180, 420, 54, -94, -532, 964.19, 28.15
2415, -995, 5, 10, -1330, 42420, 420, 55, -96, -531, 964.19, 28.15
2416, -992, -2, 19, -2450, 45010, 1260, 58, -97, -526, 964.19, 28.15
2417, -991, 0, -7, -770, 47740, 1820, 54, -99, -525, 964.20, 28.15
2418, -992, 1, -9, -490, 48790, 2730, 51, -99, -523, 964.20, 28.15
2419, -995, 8, -42, -980, 47880, 2940, 57, -100, -519, 964.20, 28.15
2420, -990, -1, -41, -1960, 45920, 3150, 55, -99, -513, 964.20, 28.15
2421, -992, 4, -46, -3290, 43890, 4690, 51, -99, -517, 964.20, 28.15
2422, -990, -1, -60, -1050, 43960, 5530, 57, -100, -519, 964.20, 28.15
2423, -994, 14, -68, 1960, 43470, 6440, 55, -102, -510, 964.20, 28.15
2424, -994, 17, -82, 2240, 41230, 5390, 57, -97, -504, 964.20, 28.15
2425, -991, 8, -62, 1890, 40180, 5040, 57, -96, -501, 964.20, 28.15
2426, -993, 11, -60, 1820, 45290, 6230, 57, -99, -493, 964.17, 28.15
2427, -991, 19, -118, 3360, 46620, 8190, 55, -97, -489, 964.17, 28.15
2428, -993, 29, -129, 5040, 41650, 6370, 54, -97, -484, 964.17, 28.15
2429, -994, 30, -131, 560, 35700, 3990, 57, -97, -489, 964.17, 28.15
2430, -989, 16, -140, -2170, 29750, 2730, 57, -99, -486, 964.17, 28.15
2431, -989, 24, -150, -1050, 23940, 2590, 54, -100, -484, 964.17, 28.15
2432, -985, 3, -133, -6440, 14630, 490, 54, -97, -480, 964.17, 28.15
2433, -982, 0, -129, -4410, 13300, 3220, 57, -99, -475, 964.17, 28.15
2434, -990, 24, -170, -4060, 9310, 5250, 58, -97, -481, 964.21, 28.15
2435, -991, 29, -137, -3150, 2660, 3500, 57, -93, -475, 964.21, 28.15
2436, -993, 40, -139, -8260, -420, 1610, 60, -94, -469, 964.21, 28.15
2437, -990, 33, -133, -7420, -3640, -1610, 60, -94, -471, 964.21, 28.15
2438, -994, 41, -124, -3220, -4480, -4410, 57, -93, -472, 964.23, 28.15
2439, -991, 25, -107, -8120, -4690, -7070, 57, -91, -474, 964.23, 28.15
2440, -986, 6, -117, -6720, -3500, -6790, 57, -90, -477, 964.23, 28.15
2441, -989, 8, -103, 70, -630, -4620, 60, -99, -481, 964.23, 28.15
2442, -989, 13, -103, 1820, 2380, -3780, 60, -94, -481, 964.20, 28.15
2443, -986, 7, -113, 2310, 4340, -2800, 61, -88, -480, 964.20, 28.15
2444, -989, 17, -127, 840, 3290, -1680, 60, -99, -471, 964.20, 28.15
2445, -986, 10, -126, 630, 1750, -1820, 52, -94, -474, 964.20, 28.15
2446, -986, 5, -119, -280, 1050, -560, 52, -85, -475, 964.20, 28.15
2447, -985, 8, -133, 140, 420, 630, 58, -88, -475, 964.20, 28.15
2448, -987, 11, -140, -350, -2310, 1680, 55, -90, -477, 964.20, 28.15
2449, -988, 13, -137, -420, -5530, 2170, 55, -91, -477, 964.20, 28.15
2450, -988, 14, -124, -1190, -10220, 2170, 55, -94, -481, 964.21, 28.15
2451, -989, 20, -122, -1820, -11410, 2100, 51, -90, -477, 964.21, 28.15
2452, -990, 20, -113, -2660, -12390, 1470, 52, -88, -475, 964.21, 28.15
2453, -987, 11, -98, -3150, -11620, 1470, 55, -94, -478, 964.21, 28.15
2454, -987, 10, -98, -2310, -9310, 2870, 54, -93, -475, 964.18, 28.15
2455, -989, 16, -101, -6020, -8190, 3220, 57, -91, -477, 964.18, 28.15
2456, -990, 14, -93, -5040, -6930, 3220, 60, -93, -480, 964.18, 28.15
2457, -992, 23, -88, -1750, -3570, 3850, 54, -94, -481, 964.18, 28.15
2458, -994, 35, -98, -210, -700, 2870, 54, -93, -478, 964.15, 28.15
2459, -994, 37, -108, 70, -770, 70, 58, -88, -477, 964.15, 28.15
2460, -991, 27, -109, -280, -1330, -1330, 57, -90, -478, 964.15, 28.15
2461, -991, 28, -110, -350, -2450, -3290, 57, -93, -477, 964.15, 28.15
2462, -989, 19, -107, -910, -3220, -3710, 55, -96, -486, 964.16, 28.15
2463, -990, 20, -113, -1050, -4270, -3640, 58, -96, -487, 964.16, 28.15
2464, -992, 23, -110, -1960, -6090, -3990, 60, -91, -480, 964.16, 28.15
2465, -991, 19, -94, -2380, -6300, -4340, 54, -93, -481, 964.16, 28.15
2466, -991, 14, -86, -630, -3780, -3990, 54, -97, -484, 964.13, 28.15
2467, -991, 22, -100, 1470, 2310, -3990, 55, -97, -483, 964.13, 28.15
2468, -993, 26, -110, 1680, 1470, -5180, 57, -93, -478, 964.13, 28.15
2469, -990, 15, -112, 140, -70, -5880, 55, -93, -483, 964.13, 28.15
2470, -990, 15, -109, 350, -1750, -5880, 55, -93, -486, 964.16, 28.15
2471, -989, 11, -107, 70, -2870, -5740, 60, -94, -492, 964.16, 28.15
2472, -989, 10, -105, 210, -3640, -5180, 58, -99, -501, 964.16, 28.15
2473, -990, 11, -107, 350, -5600, -4130, 57, -97, -495, 964.16, 28.15
2474, -991, 16, -112, 490, -7280, -4200, 52, -97, -487, 964.16, 28.15
2475, -991, 16, -118, -210, -10500, -4900, 52, -97, -489, 964.16, 28.15
2476, -988, 4, -102, -1190, -12950, -5040, 54, -100, -501, 964.16, 28.15
2477, -989, 5, -105, -630, -14070, -4060, 57, -102, -502, 964.16, 28.15
2478, -989, 3, -120, 420, -16450, -3220, 57, -96, -489, 964.14, 28.15
2479, -994, 21, -164, 980, -33180, -3080, 57, -94, -487, 964.14, 28.15
2480, -994, 16, -108, -2170, -42980, -5180, 57, -97, -490, 964.14, 28.15
2481, -986, -5, -99, -4200, -48160, -4970, 54, -97, -495, 964.14, 28.15
2482, -985, -9, -68, -2170, -49910, -2590, 52, -100, -498, 964.17, 28.15
2483, -987, -7, -57, -1540, -49700, -350, 52, -97, -508, 964.17, 28.15
2484, -990, -2, -59, -350, -52360, 2800, 55, -96, -511, 964.17, 28.15
2485, -990, -4, -48, -1260, -55440, 3640, 58, -103, -510, 964.17, 28.15
2486, -988, -3, -50, -2310, -58660, 5880, 60, -103, -508, 964.16, 28.15
2487, -990, -1, -35, -3430, -62580, 7560, 58, -99, -513, 964.16, 28.15
2488, -992, 6, -30, -5740, -66710, 8960, 55, -99, -517, 964.16, 28.15
2489, -990, 1, 9, -8400, -68950, 10010, 51, -97, -519, 964.16, 28.15
2490, -983, -10, 20, -12390, -67970, 14000, 49, -97, -528, 964.15, 28.15
2491, -987, 5, 22, -8540, -67410, 17850, 54, -97, -534, 964.15, 28.15
2492, -994, 25, 33, -7140, -69510, 17990, 54, -93, -537, 964.15, 28.15
2493, -987, 9, 43, -9450, -72030, 18830, 54, -88, -540, 964.15, 28.15
