IMU accX[mg],IMU accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magX[mG],magY[mG],magZ[mG],Qi,Qj,Qk,Qs
0.040404,-0.022977,0.040810,0.998085
0.040304,-0.022782,0.040747,0.998096
0.040391,-0.021659,0.040648,0.998122
0.040472,-0.021287,0.040587,0.998129
0.040530,-0.021339,0.040569,0.998126
0.040699,-0.021384,0.040563,0.998119
0.039774,-0.020816,0.040689,0.998163
0.040076,-0.014346,0.040489,0.998273
0.039530,-0.012994,0.039764,0.998342
0.042087,-0.010037,0.038123,0.998336
0.043966,-0.007356,0.037796,0.998291
0.044353,-0.007561,0.038094,0.998261
0.044445,-0.007824,0.038255,0.998248
0.044625,-0.008006,0.038458,0.998231
0.044836,-0.007945,0.038734,0.998212
0.045093,-0.008079,0.039050,0.998187
0.045118,-0.008671,0.039315,0.998170
0.044645,-0.010832,0.039295,0.998171
0.043026,-0.015897,0.039912,0.998150
0.041833,-0.021034,0.040335,0.998089
0.042925,-0.021758,0.040358,0.998026
0.044275,-0.023639,0.039785,0.997947
0.043675,-0.023881,0.039366,0.997984
0.043258,-0.024230,0.039562,0.997986
0.043213,-0.024092,0.039801,0.997982
0.043452,-0.023869,0.040004,0.997969
0.043072,-0.023127,0.040075,0.998000
0.043197,-0.023493,0.040067,0.997986
0.042940,-0.023382,0.040099,0.997999
0.042619,-0.023421,0.040118,0.998011
0.042629,-0.023348,0.039989,0.998017
0.042591,-0.023999,0.039953,0.998005
0.042524,-0.024114,0.039948,0.998005
0.042203,-0.024097,0.039995,0.998017
0.042060,-0.024135,0.040015,0.998022
0.042398,-0.024289,0.039915,0.998008
0.042017,-0.024588,0.039948,0.998015
0.041571,-0.025169,0.040014,0.998017
0.041096,-0.024547,0.040127,0.998047
0.041252,-0.025028,0.040104,0.998030
0.041173,-0.024915,0.040120,0.998035
0.041109,-0.024837,0.040133,0.998039
0.041398,-0.024772,0.040090,0.998031
0.041920,-0.022844,0.039878,0.998063
0.042189,-0.022749,0.039845,0.998056
0.042412,-0.022266,0.039759,0.998060
0.042509,-0.022074,0.039704,0.998063
0.042606,-0.022329,0.039700,0.998053
0.042809,-0.022650,0.039709,0.998037
0.043021,-0.023096,0.039737,0.998016
0.043015,-0.023122,0.039734,0.998016
0.042947,-0.022925,0.039703,0.998025
0.042844,-0.022793,0.039673,0.998034
0.042763,-0.022853,0.039650,0.998037
0.042623,-0.023091,0.039653,0.998037
0.042644,-0.023292,0.039646,0.998032
0.042442,-0.023386,0.039642,0.998038
0.042356,-0.023345,0.039630,0.998043
0.042343,-0.023287,0.039627,0.998045
0.042355,-0.023277,0.039610,0.998046
0.042276,-0.023359,0.039609,0.998047
0.042373,-0.023472,0.039610,0.998040
0.042428,-0.023582,0.039603,0.998036
0.042426,-0.023579,0.039596,0.998036
0.042502,-0.023484,0.039582,0.998036
0.042585,-0.023430,0.039567,0.998034
0.042697,-0.023485,0.039558,0.998028
0.042768,-0.023591,0.039565,0.998023
0.042977,-0.023668,0.039568,0.998012
0.043072,-0.023731,0.039562,0.998006
0.043147,-0.023618,0.039556,0.998006
0.043126,-0.023639,0.039558,0.998006
0.043266,-0.023558,0.039549,0.998003
0.043250,-0.023628,0.039549,0.998002
0.043317,-0.023720,0.039549,0.997996
0.043367,-0.023689,0.039545,0.997995
0.043139,-0.023690,0.039547,0.998005
0.043062,-0.023707,0.039558,0.998007
0.043086,-0.023721,0.039553,0.998006
0.042998,-0.023822,0.039554,0.998008
0.042829,-0.023997,0.039560,0.998011
0.042894,-0.024031,0.039569,0.998006
0.042783,-0.023967,0.039568,0.998013
0.042701,-0.023928,0.039566,0.998017
0.042640,-0.023987,0.039569,0.998019
0.042685,-0.024006,0.039568,0.998016
0.042641,-0.024043,0.039571,0.998017
0.042696,-0.024060,0.039571,0.998014
0.042839,-0.023981,0.039565,0.998010
0.042861,-0.023921,0.039562,0.998011
0.042981,-0.023873,0.039558,0.998007
0.043159,-0.023930,0.039556,0.997998
0.043285,-0.023972,0.039554,0.997992
0.043284,-0.023995,0.039555,0.997991
0.043382,-0.023921,0.039549,0.997989
0.043451,-0.023876,0.039542,0.997987
0.043420,-0.023847,0.039539,0.997989
0.043379,-0.023815,0.039536,0.997992
0.043349,-0.023874,0.039538,0.997992
0.043320,-0.023842,0.039534,0.997994
0.043215,-0.023904,0.039537,0.997997
0.043225,-0.023961,0.039549,0.997995
0.043222,-0.023908,0.039544,0.997996
0.043239,-0.023864,0.039541,0.997997
0.043246,-0.023923,0.039541,0.997995
