Time [10ms], UTC, Lat, Lon, Alt [m], Speed [km/h], Course [deg], Fix, NumSat, HDOP
103401, 130800.00, 37.3830745, 23.2475232, 2.90, 12.98, 107.78, 2, 12, 0.52
103501, 130801.00, 37.3830650, 23.2475648, 3.00, 14.32, 109.39, 2, 12, 0.52
103601, 130802.00, 37.3830520, 23.2476052, 2.90, 15.18, 117.87, 2, 12, 0.52
103701, 130803.00, 37.3830388, 23.2476393, 3.20, 10.95, 119.06, 2, 12, 0.52
103801, 130804.00, 37.3830248, 23.2476757, 3.10, 13.00, 116.89, 2, 12, 0.52
103901, 130805.00, 37.3830108, 23.2477127, 3.30, 12.18, 108.52, 2, 12, 0.52
104001, 130806.00, 37.3829958, 23.2477543, 3.00, 16.88, 112.35, 2, 12, 0.52
104101, 130807.00, 37.3829788, 23.2477932, 3.20, 16.63, 128.34, 2, 12, 0.52
104201, 130808.00, 37.3829622, 23.2478308, 3.30, 12.16, 124.26, 2, 12, 0.52
104301, 130809.00, 37.3829412, 23.2478620, 3.40, 14.11, 135.26, 2, 12, 0.52
104401, 130809.90, 37.3829233, 23.2478890, 3.40, 14.47, 121.36, 2, 12, 0.52
104501, 130810.90, 37.3829048, 23.2479208, 3.60, 10.59, 116.31, 2, 12, 0.54
104601, 130811.90, 37.3828868, 23.2479548, 3.60, 12.51, 131.89, 2, 12, 0.52
104701, 130812.90, 37.3828653, 23.2479895, 3.40, 16.68, 127.30, 2, 12, 0.52
104801, 130813.90, 37.3828462, 23.2480237, 3.50, 12.08, 122.84, 2, 12, 0.52
104901, 130814.90, 37.3828247, 23.2480527, 3.50, 14.42, 141.38, 2, 12, 0.52
105001, 130815.90, 37.3828017, 23.2480807, 3.60, 12.60, 134.68, 2, 12, 0.53
105101, 130816.90, 37.3827795, 23.2481027, 3.40, 11.76, 148.93, 2, 12, 0.52
105201, 130817.90, 37.3827545, 23.2481152, 3.20, 10.19, 168.12, 2, 12, 0.52
105301, 130818.90, 37.3827335, 23.2481203, 3.10, 8.77, 161.06, 2, 12, 0.52
105401, 130819.90, 37.3827150, 23.2481230, 3.10, 8.47, 165.49, 2, 12, 0.54
105501, 130820.90, 37.3826975, 23.2481300, 3.00, 7.33, 162.30, 2, 12, 0.61
105601, 130821.90, 37.3826770, 23.2481370, 2.90, 8.30, 164.09, 2, 12, 0.65
105701, 130822.90, 37.3826500, 23.2481512, 2.90, 10.39, 157.69, 2, 12, 0.67
105801, 130823.90, 37.3826157, 23.2481598, 3.00, 12.03, 162.83, 1, 3, 7.03
105901, 130824.90, 37.3825818, 23.2481672, 3.00, 12.46, 164.57, 1, 3, 1.80
106001, 130825.00, 37.3825778, 23.2481655, 0.00, 12.50, 166.85, 0, 0, 99.99
106101, 130825.00, 37.3825778, 23.2481655, 0.00, 12.50, 166.85, 0, 0, 99.99
106201, 130827.70, 37.3824977, 23.2481715, 0.00, 11.96, 173.64, 0, 0, 99.99
106301, 130827.70, 37.3824977, 23.2481715, 0.00, 11.96, 173.64, 0, 0, 99.99
106401, 130829.90, 37.3824318, 23.2481805, 3.00, 11.91, 173.79, 2, 6, 1.10
106501, 130830.90, 37.3824222, 23.2481888, 2.90, 9.76, 171.66, 2, 8, 0.98
106601, 130831.90, 37.3824342, 23.2482252, 2.70, 6.52, 155.56, 2, 11, 1.08
106701, 130832.90, 37.3824207, 23.2482322, 2.70, 6.56, 153.80, 2, 5, 1.90
106801, 130833.90, 37.3824003, 23.2482150, 2.50, 6.08, 177.70, 2, 8, 1.26
106901, 130834.80, 37.3823783, 23.2481553, 0.00, 9.09, 226.11, 0, 0, 99.99
107001, 130835.90, 37.3823617, 23.2481327, 2.60, 9.09, 227.41, 1, 3, 3.34
107101, 130836.90, 37.3823280, 23.2481265, 2.60, 9.36, 216.79, 1, 5, 2.72
107201, 130837.70, 37.3823058, 23.2481307, 0.00, 8.80, 208.04, 0, 0, 99.99
107301, 130837.70, 37.3823058, 23.2481307, 0.00, 8.80, 208.04, 0, 0, 99.99
107401, 130837.70, 37.3823058, 23.2481307, 0.00, 8.80, 208.04, 0, 0, 99.99
107501, 130837.70, 37.3823058, 23.2481307, 0.00, 8.80, 208.04, 0, 0, 99.99
107601, 130837.70, 37.3823058, 23.2481307, 0.00, 8.80, 208.04, 0, 0, 99.99
107701, 130837.70, 37.3823058, 23.2481307, 0.00, 8.80, 208.04, 0, 0, 99.99
107801, 130837.70, 37.3823058, 23.2481307, 0.00, 8.80, 208.04, 0, 0, 99.99
107901, 130837.70, 37.3823058, 23.2481307, 0.00, 8.80, 208.04, 0, 0, 99.99
108001, 130837.70, 37.3823058, 23.2481307, 0.00, 8.80, 208.04, 0, 0, 99.99
108101, 130837.70, 37.3823058, 23.2481307, 0.00, 8.80, 208.04, 0, 0, 99.99
108201, 130837.70, 37.3823058, 23.2481307, 0.00, 8.80, 208.04, 0, 0, 99.99
108301, 130848.80, 37.3827393, 23.2481978, 2.60, 6.40, 0.00, 1, 4, 3.08
108401, 130849.80, 37.3827312, 23.2481873, 2.50, 4.23, 0.00, 1, 4, 3.08
108501, 130850.80, 37.3827402, 23.2482147, 2.50, 4.69, 49.58, 1, 6, 2.58
108601, 130851.80, 37.3826915, 23.2481772, 2.90, 2.91, 323.54, 1, 8, 2.42
108701, 130852.80, 37.3826988, 23.2481683, 2.90, 4.81, 335.73, 1, 8, 2.42
108801, 130853.80, 37.3827113, 23.2481578, 3.00, 5.64, 333.09, 1, 8, 1.16
108901, 130854.80, 37.3827227, 23.2481493, 3.20, 5.34, 331.06, 1, 10, 0.95
109001, 130855.80, 37.3827315, 23.2481593, 3.50, 4.32, 0.00, 1, 12, 0.79
109101, 130856.80, 37.3827273, 23.2481680, 3.40, 1.05, 0.00, 1, 10, 0.90
109201, 130857.80, 37.3827288, 23.2481710, 3.50, 1.06, 0.00, 1, 8, 1.07
109301, 130858.80, 37.3827340, 23.2481695, 3.40, 1.30, 0.00, 1, 8, 1.03
109401, 130859.80, 37.3827365, 23.2481658, 3.70, 1.65, 0.00, 1, 5, 1.89
109501, 130900.70, 37.3827513, 23.2481678, 3.80, 3.75, 0.00, 1, 6, 1.81
109601, 130901.70, 37.3827638, 23.2481673, 3.80, 3.98, 0.00, 1, 4, 2.49
109701, 130901.70, 37.3827638, 23.2481673, 0.00, 3.98, 0.00, 0, 0, 99.99
109801, 130903.70, 37.3827712, 23.2481673, 3.70, 2.32, 0.00, 2, 6, 1.06
109901, 130904.70, 37.3827747, 23.2481698, 3.30, 2.27, 0.00, 2, 5, 6.61
110001, 130905.70, 37.3827673, 23.2481618, 3.10, 1.04, 0.00, 2, 7, 0.96
110101, 130906.70, 37.3827697, 23.2481642, 3.20, 2.79, 0.00, 2, 9, 1.00
110201, 130907.70, 37.3827793, 23.2481740, 3.20, 4.14, 51.14, 1, 7, 2.87
110301, 130908.70, 37.3827862, 23.2481938, 3.30, 4.89, 61.49, 1, 8, 1.29
110401, 130909.70, 37.3827888, 23.2482147, 3.60, 3.75, 0.00, 2, 9, 1.32
110501, 130910.70, 37.3827940, 23.2482033, 2.30, 4.61, 73.40, 2, 10, 1.24
110601, 130911.70, 37.3827940, 23.2482048, 3.10, 2.42, 0.00, 2, 9, 1.28
110701, 130912.70, 37.3827872, 23.2481977, 3.60, 1.07, 0.00, 1, 8, 1.22
110801, 130913.70, 37.3827722, 23.2481987, 3.30, 3.65, 0.00, 1, 4, 2.72
110901, 130914.70, 37.3827655, 23.2481820, 3.00, 3.60, 138.39, 2, 12, 0.53
111001, 130915.70, 37.3827570, 23.2482030, 2.40, 8.70, 126.64, 2, 12, 0.73
111101, 130916.60, 37.3827497, 23.2482342, 1.80, 10.81, 112.40, 2, 12, 0.73
111201, 130917.60, 37.3827510, 23.2482787, 1.50, 13.16, 93.58, 1, 12, 0.63
111301, 130918.60, 37.3827543, 23.2483340, 1.00, 15.68, 88.29, 2, 12, 0.59
111401, 130919.60, 37.3827600, 23.2483923, 0.70, 17.10, 85.27, 2, 9, 0.90
111501, 130920.60, 37.3827378, 23.2483270, -0.80, 4.62, 179.26, 2, 9, 0.90
111601, 130921.60, 37.3827262, 23.2483282, -1.60, 4.24, 181.74, 2, 9, 0.90
111701, 130922.60, 37.3827212, 23.2483118, -2.20, 1.34, 0.00, 2, 12, 0.70
111801, 130923.60, 37.3827072, 23.2483035, -2.40, 2.77, 148.42, 2, 12, 0.64
111901, 130924.60, 37.3826982, 23.2482920, -2.10, 3.04, 170.30, 2, 12, 0.58
112001, 130925.60, 37.3826877, 23.2482902, -2.70, 5.60, 155.69, 2, 12, 0.61
112101, 130926.60, 37.3826742, 23.2482948, -3.10, 5.39, 163.55, 2, 12, 0.59
112201, 130927.60, 37.3826668, 23.2482933, -3.30, 3.38, 180.65, 2, 12, 0.68
112301, 130928.60, 37.3826642, 23.2482950, -3.50, 1.37, 0.00, 1, 12, 0.72
112401, 130929.60, 37.3826632, 23.2483032, -3.60, 1.72, 0.00, 2, 12, 0.68
112501, 130930.60, 37.3826697, 23.2483013, -3.60, 1.02, 0.00, 2, 12, 0.76
112601, 130931.60, 37.3826635, 23.2482897, -3.70, 2.52, 0.00, 2, 12, 0.75
112701, 130932.60, 37.3826523, 23.2482770, -3.80, 4.35, 0.00, 2, 12, 0.70
112801, 130932.90, 37.3826472, 23.2482765, 0.00, 4.22, 0.00, 0, 0, 99.99
112901, 130934.60, 37.3826373, 23.2482575, 0.00, 4.08, 0.00, 0, 0, 99.99
113001, 130935.60, 37.3826697, 23.2482065, -3.40, 6.08, 0.00, 1, 4, 2.82
113101, 130935.80, 37.3826732, 23.2482002, 0.00, 6.24, 0.00, 0, 0, 99.99
113201, 130935.80, 37.3826732, 23.2482002, 0.00, 6.24, 0.00, 0, 0, 99.99
113301, 130935.80, 37.3826732, 23.2482002, 0.00, 6.24, 0.00, 0, 0, 99.99
113401, 130935.80, 37.3826732, 23.2482002, 0.00, 6.24, 0.00, 0, 0, 99.99
113501, 130935.80, 37.3826732, 23.2482002, 0.00, 6.24, 0.00, 0, 0, 99.99
113601, 130935.80, 37.3826732, 23.2482002, 0.00, 6.24, 0.00, 0, 0, 99.99
113701, 130935.80, 37.3826732, 23.2482002, 0.00, 6.24, 0.00, 0, 0, 99.99
113801, 130935.80, 37.3826732, 23.2482002, 0.00, 6.24, 0.00, 0, 0, 99.99
113901, 130935.80, 37.3826732, 23.2482002, 0.00, 6.24, 0.00, 0, 0, 99.99
114001, 130945.40, 37.3827108, 23.2480183, 0.00, 6.24, 0.00, 0, 0, 99.99
114101, 130946.50, 37.3827152, 23.2479973, -3.40, 6.24, 0.00, 1, 4, 5.28
114201, 130946.60, 37.3827155, 23.2479955, 0.00, 6.24, 0.00, 0, 0, 99.99
114301, 130948.50, 37.3825973, 23.2481897, -3.70, 2.20, 0.00, 1, 4, 10.28
114401, 130949.50, 37.3825250, 23.2481833, -3.60, 4.31, 205.68, 1, 4, 10.28
114501, 130949.80, 37.3824908, 23.2481688, 0.00, 5.45, 215.00, 0, 0, 99.99
114601, 130949.80, 37.3824908, 23.2481688, 0.00, 5.45, 215.00, 0, 0, 99.99
114701, 130949.80, 37.3824908, 23.2481688, 0.00, 5.45, 215.00, 0, 0, 99.99
114801, 130949.80, 37.3824908, 23.2481688, 0.00, 5.45, 215.00, 0, 0, 99.99
114901, 130949.80, 37.3824908, 23.2481688, 0.00, 5.45, 215.00, 0, 0, 99.99
115001, 130949.80, 37.3824908, 23.2481688, 0.00, 5.45, 215.00, 0, 0, 99.99
115101, 130949.80, 37.3824908, 23.2481688, 0.00, 5.45, 215.00, 0, 0, 99.99
115201, 130949.80, 37.3824908, 23.2481688, 0.00, 5.45, 215.00, 0, 0, 99.99
115301, 130949.80, 37.3824908, 23.2481688, 0.00, 5.45, 215.00, 0, 0, 99.99
115401, 130949.80, 37.3824908, 23.2481688, 0.00, 5.45, 215.00, 0, 0, 99.99
115501, 130949.80, 37.3824908, 23.2481688, 0.00, 5.45, 215.00, 0, 0, 99.99
115601, 131000.90, 37.3826617, 23.2483948, 0.00, 2.47, 342.00, 0, 0, 99.99
115701, 131000.90, 37.3826617, 23.2483948, 0.00, 2.47, 342.00, 0, 0, 99.99
115801, 131003.40, 37.3826772, 23.2483940, -9.10, 2.47, 0.00, 1, 6, 1.56
115901, 131004.40, 37.3826833, 23.2483935, -9.40, 2.47, 0.00, 1, 9, 0.93
116001, 131005.40, 37.3827912, 23.2482808, -2.00, 1.16, 0.00, 2, 10, 1.12
116101, 131006.40, 37.3827372, 23.2483657, -13.50, 5.74, 231.20, 2, 8, 1.19
116201, 131007.40, 37.3827075, 23.2483762, -18.40, 8.63, 233.09, 2, 9, 1.04
116301, 131008.40, 37.3826850, 23.2483577, -19.90, 9.56, 227.57, 2, 5, 2.08
116401, 131009.30, 37.3826673, 23.2483483, -22.60, 9.14, 226.33, 2, 8, 1.62
116501, 131010.30, 37.3826582, 23.2483800, -23.20, 1.19, 0.00, 2, 8, 1.62
116601, 131011.30, 37.3826642, 23.2483857, -23.60, 2.95, 91.36, 2, 12, 0.62
116701, 131012.30, 37.3826530, 23.2483932, -20.30, 2.90, 79.49, 2, 12, 0.67
116801, 131013.30, 37.3826558, 23.2484123, -19.10, 4.80, 54.78, 2, 12, 0.69
116901, 131014.30, 37.3826615, 23.2484362, -18.60, 6.06, 63.56, 1, 12, 0.89
117001, 131015.30, 37.3826657, 23.2484525, -17.80, 5.01, 62.84, 1, 12, 0.68
117101, 131016.30, 37.3826713, 23.2484630, -17.00, 4.32, 57.55, 1, 9, 1.12
117201, 131017.30, 37.3826770, 23.2484743, -16.70, 4.26, 0.00, 1, 10, 1.04
117301, 131018.30, 37.3826798, 23.2484572, -16.20, 2.01, 15.65, 2, 12, 0.80
117401, 131019.30, 37.3826932, 23.2484580, -15.50, 0.91, 0.00, 2, 10, 1.11
117501, 131020.30, 37.3826940, 23.2484543, -14.60, 1.12, 0.00, 1, 10, 1.10
117601, 131021.30, 37.3826870, 23.2484307, -13.60, 5.64, 259.59, 1, 12, 0.78
117701, 131022.30, 37.3826812, 23.2483823, -12.20, 9.89, 261.31, 1, 12, 0.79
117801, 131023.30, 37.3826605, 23.2483460, -10.80, 11.26, 247.85, 1, 5, 1.96
117901, 131024.30, 37.3826495, 23.2483137, -10.40, 11.26, 246.83, 2, 6, 1.92
118001, 131025.30, 37.3826493, 23.2483202, -11.80, 6.86, 248.37, 2, 8, 0.95
118101, 131026.20, 37.3826582, 23.2482942, -13.50, 7.41, 263.62, 1, 3, 8.72
118201, 131027.20, 37.3826473, 23.2482837, -13.90, 5.04, 255.37, 1, 5, 3.79
118301, 131028.10, 37.3826328, 23.2482952, 0.00, 2.82, 0.00, 0, 0, 99.99
118401, 131029.20, 37.3826232, 23.2482937, -12.90, 2.94, 0.00, 1, 3, 2.93
118501, 131029.30, 37.3826225, 23.2482933, 0.00, 2.94, 0.00, 0, 0, 99.99
118601, 131030.90, 37.3826030, 23.2482893, 0.00, 3.85, 0.00, 0, 0, 99.99
118701, 131032.20, 37.3826148, 23.2483295, -12.70, 2.48, 0.00, 1, 5, 2.61
118801, 131033.20, 37.3827158, 23.2484405, -13.00, 3.88, 19.12, 1, 5, 1.38
118901, 131034.20, 37.3827288, 23.2484238, -12.10, 5.29, 355.18, 1, 3, 2.90
119001, 131035.20, 37.3827455, 23.2484128, -12.10, 6.20, 344.01, 1, 5, 4.08
119101, 131036.20, 37.3827610, 23.2484185, -12.50, 6.92, 355.37, 1, 12, 0.93
119201, 131037.20, 37.3827160, 23.2484433, -12.30, 3.07, 280.11, 1, 12, 0.76
119301, 131038.20, 37.3827125, 23.2484468, -11.70, 3.00, 271.30, 1, 12, 0.90
119401, 131039.20, 37.3827033, 23.2484427, -11.40, 4.35, 250.30, 1, 12, 0.86
119501, 131040.20, 37.3826820, 23.2484338, -11.30, 6.61, 227.55, 1, 4, 4.31
119601, 131041.20, 37.3826723, 23.2484135, -11.30, 7.11, 236.03, 1, 9, 1.00
119701, 131042.20, 37.3826588, 23.2484015, -11.30, 7.05, 235.26, 1, 8, 1.10
119801, 131043.20, 37.3826458, 23.2483825, -11.50, 7.45, 236.23, 1, 4, 6.46
119901, 131044.10, 37.3826412, 23.2483700, -11.50, 6.76, 238.18, 1, 7, 1.11
120001, 131045.10, 37.3826458, 23.2484277, -11.70, 3.24, 0.00, 1, 12, 0.77
120101, 131046.00, 37.3827112, 23.2484318, -11.40, 2.47, 276.32, 2, 12, 0.57
120201, 131047.00, 37.3827213, 23.2484328, -8.50, 2.32, 273.54, 2, 12, 0.55
120301, 131048.10, 37.3827237, 23.2484187, -6.60, 10.71, 271.59, 1, 12, 0.63
120401, 131049.10, 37.3827230, 23.2484095, -6.40, 3.27, 250.55, 1, 12, 0.66
120501, 131050.10, 37.3827187, 23.2484020, -6.40, 3.00, 0.00, 2, 12, 0.73
120601, 131051.10, 37.3827140, 23.2483952, -6.50, 2.90, 0.00, 1, 12, 0.69
120701, 131051.90, 37.3827138, 23.2483805, 0.00, 4.36, 0.00, 0, 0, 99.99
120801, 131051.90, 37.3827138, 23.2483805, 0.00, 4.36, 0.00, 0, 0, 99.99
120901, 131051.90, 37.3827138, 23.2483805, 0.00, 4.36, 0.00, 0, 0, 99.99
121001, 131054.80, 37.3827153, 23.2483407, 0.00, 4.16, 0.00, 0, 0, 99.99
121101, 131054.80, 37.3827153, 23.2483407, 0.00, 4.16, 0.00, 0, 0, 99.99
121201, 131054.80, 37.3827153, 23.2483407, 0.00, 4.16, 0.00, 0, 0, 99.99
121301, 131054.80, 37.3827153, 23.2483407, 0.00, 4.16, 0.00, 0, 0, 99.99
121401, 131054.80, 37.3827153, 23.2483407, 0.00, 4.16, 0.00, 0, 0, 99.99
121501, 131100.10, 37.3826602, 23.2482807, -6.30, 4.02, 0.00, 1, 6, 2.83
121601, 131101.10, 37.3826330, 23.2483405, -6.00, 3.68, 0.00, 1, 3, 2.65
121701, 131102.00, 37.3826083, 23.2484038, -5.20, 3.18, 147.35, 1, 12, 0.99
121801, 131103.00, 37.3825797, 23.2483928, -5.00, 2.34, 150.41, 1, 8, 1.38
121901, 131104.00, 37.3825765, 23.2484008, -5.10, 3.51, 99.40, 1, 7, 1.44
122001, 131105.00, 37.3825793, 23.2484058, -5.00, 2.19, 0.00, 1, 11, 0.87
122101, 131106.00, 37.3825852, 23.2484048, -5.00, 1.97, 0.00, 1, 11, 0.81
122201, 131107.00, 37.3825902, 23.2484075, -5.00, 1.80, 0.00, 1, 12, 0.74
122301, 131108.00, 37.3825920, 23.2484025, -4.30, 2.03, 0.00, 1, 6, 2.17
122401, 131109.00, 37.3826040, 23.2484195, -4.10, 2.68, 0.00, 1, 7, 1.72
122501, 131110.00, 37.3826162, 23.2484347, -3.80, 2.96, 0.00, 1, 6, 1.93
122601, 131111.00, 37.3826272, 23.2484453, -3.90, 3.77, 57.82, 1, 6, 1.53
122701, 131112.00, 37.3826360, 23.2484408, -4.10, 2.76, 0.00, 1, 10, 1.00
122801, 131112.80, 37.3826428, 23.2484197, 0.00, 2.99, 0.00, 0, 0, 99.99
122901, 131113.90, 37.3826483, 23.2484117, -4.10, 3.01, 0.00, 1, 3, 2.13
123001, 131114.80, 37.3826535, 23.2484062, 0.00, 3.01, 0.00, 0, 0, 99.99
123101, 131115.70, 37.3826532, 23.2483963, 0.00, 2.68, 0.00, 0, 0, 99.99
123201, 131115.70, 37.3826532, 23.2483963, 0.00, 2.68, 0.00, 0, 0, 99.99
123301, 131115.70, 37.3826532, 23.2483963, 0.00, 2.68, 0.00, 0, 0, 99.99
123401, 131115.70, 37.3826532, 23.2483963, 0.00, 2.68, 0.00, 0, 3, 53.31
123501, 131119.50, 37.3825958, 23.2483613, 0.00, 3.41, 337.73, 0, 0, 99.99
123601, 131119.50, 37.3825958, 23.2483613, 0.00, 3.41, 337.73, 0, 0, 99.99
123701, 131119.50, 37.3825958, 23.2483613, 0.00, 3.41, 337.73, 0, 0, 99.99
123801, 131122.90, 37.3825667, 23.2483458, -3.50, 2.73, 0.00, 1, 8, 1.05
123901, 131123.90, 37.3825425, 23.2483517, -3.30, 2.67, 235.63, 1, 10, 0.95
124001, 131124.90, 37.3825632, 23.2483375, -3.10, 2.43, 237.91, 1, 12, 0.83
124101, 131125.90, 37.3826402, 23.2483617, -3.30, 2.57, 343.58, 1, 9, 1.48
124201, 131126.90, 37.3826447, 23.2483612, -3.20, 2.93, 336.51, 1, 8, 1.56
124301, 131127.90, 37.3826528, 23.2483567, -3.20, 3.14, 331.17, 1, 8, 1.26
124401, 131128.90, 37.3826598, 23.2483522, -3.10, 3.24, 334.34, 1, 10, 1.07
124501, 131129.90, 37.3826727, 23.2483528, -3.20, 4.07, 349.51, 1, 10, 0.94
124601, 131130.90, 37.3826697, 23.2483303, -3.10, 3.61, 299.68, 1, 9, 1.52
124701, 131131.90, 37.3826653, 23.2483073, -3.00, 4.38, 280.34, 1, 8, 1.52
124801, 131132.90, 37.3826653, 23.2483015, -2.90, 3.57, 256.42, 1, 12, 1.06
124901, 131133.90, 37.3826690, 23.2483015, -2.60, 3.01, 250.30, 1, 9, 1.51
125001, 131134.90, 37.3826655, 23.2482983, -2.60, 2.11, 241.89, 1, 12, 0.78
125101, 131135.90, 37.3826635, 23.2482948, -2.50, 1.35, 0.00, 1, 10, 0.95
125201, 131136.80, 37.3826610, 23.2482935, -2.40, 1.24, 0.00, 1, 10, 0.96
125301, 131137.80, 37.3826585, 23.2482902, -2.40, 1.33, 0.00, 1, 9, 1.39
125401, 131138.80, 37.3826378, 23.2482478, -2.20, 5.34, 236.91, 1, 12, 0.75
125501, 131138.90, 37.3826362, 23.2482472, 0.00, 5.19, 236.50, 0, 0, 99.99
125601, 131138.90, 37.3826362, 23.2482472, 0.00, 5.19, 236.50, 0, 0, 99.99
125701, 131138.90, 37.3826362, 23.2482472, 0.00, 5.19, 236.50, 0, 0, 99.99
125801, 131138.90, 37.3826362, 23.2482472, 0.00, 5.19, 236.50, 0, 0, 99.99
125901, 131138.90, 37.3826362, 23.2482472, 0.00, 5.19, 236.50, 0, 0, 99.99
126001, 131138.90, 37.3826362, 23.2482472, 0.00, 5.19, 236.50, 0, 0, 99.99
126101, 131138.90, 37.3826362, 23.2482472, 0.00, 5.19, 236.50, 0, 0, 99.99
126201, 131138.90, 37.3826362, 23.2482472, 0.00, 5.19, 236.50, 0, 0, 99.99
126301, 131138.90, 37.3826362, 23.2482472, 0.00, 5.19, 236.50, 0, 0, 99.99
126401, 131138.90, 37.3826362, 23.2482472, 0.00, 5.19, 236.50, 0, 0, 99.99
126501, 131138.90, 37.3826362, 23.2482472, 0.00, 5.19, 236.50, 0, 0, 99.99
126601, 131138.90, 37.3826362, 23.2482472, 0.00, 5.19, 236.50, 0, 0, 99.99
126701, 131151.80, 37.3827997, 23.2484143, -7.40, 7.45, 0.00, 1, 5, 1.87
126801, 131152.80, 37.3827760, 23.2485117, 1.00, 17.78, 136.34, 1, 10, 1.33
126901, 131153.70, 37.3827453, 23.2485443, 9.30, 16.93, 130.72, 1, 12, 0.84
127001, 131154.70, 37.3826745, 23.2485703, 12.70, 17.55, 128.42, 1, 12, 0.84
127101, 131155.70, 37.3826510, 23.2486135, 21.10, 17.72, 128.08, 1, 6, 2.69
127201, 131156.70, 37.3826377, 23.2486240, 27.10, 15.80, 129.60, 1, 6, 2.45
127301, 131157.70, 37.3826127, 23.2486627, 33.20, 15.78, 129.93, 1, 7, 2.40
127401, 131158.70, 37.3827050, 23.2485215, 23.40, 5.87, 139.16, 1, 8, 1.36
127501, 131159.70, 37.3827200, 23.2485127, 23.40, 4.72, 143.59, 1, 5, 3.15
127601, 131200.40, 37.3827153, 23.2485158, 0.00, 4.60, 143.18, 0, 0, 99.99
127701, 131200.40, 37.3827153, 23.2485158, 0.00, 4.60, 143.18, 0, 0, 99.99
127801, 131202.70, 37.3826967, 23.2485300, 33.90, 4.39, 147.37, 1, 5, 3.15
127901, 131203.70, 37.3826603, 23.2485372, 35.20, 5.52, 156.67, 1, 6, 2.17
128001, 131203.70, 37.3826603, 23.2485372, 0.00, 5.52, 156.67, 0, 4, 12.33
128101, 131203.70, 37.3826603, 23.2485372, 0.00, 5.52, 156.67, 0, 0, 99.99
128201, 131203.70, 37.3826603, 23.2485372, 0.00, 5.52, 156.67, 0, 0, 99.99
128301, 131207.70, 37.3825638, 23.2484810, 8.30, 5.63, 184.44, 1, 5, 1.93
128401, 131207.80, 37.3825658, 23.2484680, 0.00, 5.36, 191.95, 0, 4, 39.54
128501, 131209.70, 37.3825248, 23.2484935, 5.20, 3.62, 208.16, 1, 7, 1.62
128601, 131210.70, 37.3824900, 23.2485053, 4.10, 3.71, 203.57, 1, 6, 1.71
128701, 131211.60, 37.3824920, 23.2485317, 4.40, 2.62, 191.22, 1, 7, 1.72
128801, 131212.70, 37.3825090, 23.2485292, 4.60, 1.91, 0.00, 1, 4, 9.30
128901, 131213.60, 37.3825075, 23.2485140, 2.20, 2.07, 0.00, 1, 5, 4.53
129001, 131214.60, 37.3825202, 23.2485190, 1.20, 1.17, 0.00, 1, 5, 3.64
129101, 131215.30, 37.3825203, 23.2485372, 0.00, 1.01, 0.00, 0, 3, 33.40
129201, 131215.30, 37.3825203, 23.2485372, 0.00, 1.01, 0.00, 0, 3, 33.60
129301, 131215.30, 37.3825203, 23.2485372, 0.00, 1.01, 0.00, 0, 0, 99.99
129401, 131215.30, 37.3825203, 23.2485372, 0.00, 1.01, 0.00, 0, 0, 99.99
129501, 131215.30, 37.3825203, 23.2485372, 0.00, 1.01, 0.00, 0, 0, 99.99
129601, 131220.60, 37.3826015, 23.2484348, 2.30, 4.86, 325.23, 1, 6, 3.11
129701, 131221.60, 37.3826112, 23.2484127, 2.40, 4.60, 322.58, 1, 6, 3.11
129801, 131222.50, 37.3826177, 23.2484043, 0.00, 4.46, 321.22, 0, 0, 99.99
129901, 131223.50, 37.3826302, 23.2483982, 0.00, 4.68, 325.04, 0, 0, 99.99
130001, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
130101, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
130201, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
130301, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
130401, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
130501, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
130601, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
130701, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
130801, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
130901, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
131001, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
131101, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
131201, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
131301, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
131401, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
131501, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
131601, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
131701, 131224.50, 37.3826442, 23.2483842, 0.00, 5.14, 324.06, 0, 0, 99.99
